message,criticality
"PCN RWY 08/26-59/F/C/W/T
   PCN APN-76/R/B/W/T
   PCN TWY A-59/F/C/W/T
   PCN TWY B-59/F/C/W/T
   PCN TWY D-85/R/C/W/T
   PCN ISOLATION BAY-85/R/C/W/T
   AMEND EAIP INDIA PARA VAUD AD 2.8 AND 2.12 ACCORDINGLY",0.0
"NDB 'EML' 324 NOT AVBL DUE MAINT
EXCEPT ON 60 MIN NOTICE FOR OPR REQUIREMENTS",0.0
"REF AD2.12 DECLARED DISTANCES
READ
RWY 03 TODA 3250  PD/CWY 250M
RWY 21 TODA 3210  PD/CWY 210M
INSTEAD OF 
RWY 03 TODA 3000  
RWY 21 TODA 3000  
MODIFY AIP ASECNA 6AD2-1-06",0.0
"METEO ANTENNA OBST COMPLETELY WITHDRAWN - MODIFY ASECNA ATLAS 
PAGES 'VERSO DE 1601 J' AND '1601 G-1'.",0.0
"ADVANCED ATC TWR PROCEDURES TEST IN PROGRESS:
IN THE SCOPE OF THE ADVANCED ATC TWR TO ETFMS INTEGRATION, LEMH WILL 
SEND AN A-DPI TO NMOC OPS SYSTEM FOR EVERY FLIGHT.
AT OFF-BLOCKS EVENT TO IMPROVE TKOF TIME ESTIMATES. OPERATORS SHALL 
FILE DLA OR CHG IF NECESSARY BEFORE OFF-BLOCKS.
ACFT THAT NEED TO RETURN TO STAND FOR ANY REASON MAY EXPECT FLIGHT 
SUSPENSION WITH COMMENT SUSPENDED BY DEPARTURE AD. TO REVOKE 
SUSPENSION, OPERATORS MUST UPDATE EOBT VIA DLA MESSAGE.
GENERAL ATFCM (AIR TRAFFIC FLOW CAPACITY MANAGEMENT) AND NMOC 
(NETWORK MANAGEMENT OPERATION CENTRE) PROCEDURES CONTINUE TO BE 
APPLICABLE.",0.0
"RWY 09/27: TKOF OF ALL TYPES ACFT TO CARRY OUT FROM RWY BEGINNING,
EXC HEL.",0.0
RWY 12: ILS CAT II U/S.,3.0
"WIND POWER STATION ERECTED W OF VILLAGE OF ST. MICHAELISDONN 
535935N 0090515E. ELEV 493FT/493FT AGL. DAY AND NIGHT MARKED.",0.0
RWY 32L THR LGT U/S.,3.0
"REF DXNG AD2.19: READ ALTITUDE ILS/LOC 470M (1542FT)
INSTEAD OF 467M (1532FT). MODIFY ASECNA AIP 15AD2-3.07",1.0
"TRIGGER NOTAM  -  PERM AIRAC AIP AMDT 06/18 WEF 21 JUN 2018.
CHARTS RELATED TO THE AERODROME - COMMUNICATIONS, OBSTACLES CHANGED.",0.0
"UNMANNED ACFT FLIGHT WILL TAKE PLACE WI AREA
DEFINED BY FLW COORD (OMISALJ):
- 451327N 0143059E
- 451400N 0143156E
- 451235N 0143337E
- 451202N 0143237E
- 451327N 0143059E
FOR INFO ABOUT ACTUAL ACTIVITY CONTACT RELEVANT ATC UNIT
(RIJEKA TWR TEL +385 51 654811, +385 51 842272).",2.0
"DIEST PSN 505715N0050326E ERECTION OF 1 WINDTURBINE. HGT 578FT 
AGL.MARKING OR OBST LIGHTING AVBL",0.0
"MINISTRY OF NATIONAL DEVELOPMENTS, CIVIL AVIATION AUTHORITY (CAA)
PLEASE CANCEL THE FOLLOWING LINE: 
PHONE:(+36)30-655-4103 AIRCRAFT ACCIDENT REPORTING (H24) 
REF AIP GEN1.1-1 PARA 1.2.",0.0
"EAGLE ZULU 3. MIL OPS IN GULF OF MEXICO WI AN AREA
   DEFINED AS 291100N885000W TO 284700N890700W TO 
   282400N880000W TO 285100N880100W TO 290100N883600W",2.0
"NXT INFO HA SIDO PUBLICADA SOLAMENTE EN FORMATO 
DIGITAL
SUP AIP NR 2/2018 AIP VOLUMEN I/AIP VOLUMEN II
AIC NR 2 A LA NR 7/2018 AIP VOLUMEN I/AIP VOLUMEN II
DISPONIBLE EN:
HTTP://WWW.AIPCHILE.GOB.CL/AIP/VOL1
HTTP://WWW.AIPCHILE.GOB.CL/AIP/VOL2
ENGLISH VERSION
FOLLOWING INFORMATION HAS BEEN PUBLISHED ONLY IN DIGITAL FORMAT 
SUP AIP NR 2/2018 AIP VOLUMEN I/AIP VOLUMEN II
AIC NR 2 A LA 7/2018 AIP VOLUMEN I/AIP VOLUMEN II
AVAILABLE AT:
HTTP://WWW.AIPCHILE.GOB.CL/AIP/VOL1
HTTP://WWW.AIPCHILE.GOB.CL/AIP/VOL2",0.0
"THE FLW SEGMENTS OF ATS RTE CLSD AT 7500M AND BELOW:
1. A460: IDMOL- QIUCI VOR'XKC'.
2. A468: KAMUD- QIUCI VOR'XKC'.
3. B215: SHACHE VOR'SCH'-PAMLI.
4. W186: KAMUD-PAMLI.
5. W187: SHACHE VOR'SCH'-TAPUG.
6. W112: 100KM WEST-100KM EAST OF HOTAN VOR'HTN'.",1.0
AD UPE SANTA FE/GUADALUPE CLSD,3.0
"OBST ERECTED
-WI LDG FUNNEL RWY 33 (TKOF FUNNEL RWY 15):
PSN1: 211931.8S 0552556.1E ALT ON TOP 47FT FENCE
PSN2: 211931.3S 0552553.4E ALT ON TOP 48FT LAND
-WI LDG FUNNEL RWY 15 (TKOF FUNNEL RWY 33):
PSN3: 211849.5S 0552447.9E ALT ON TOP 74FT TREE
PSN4: 211847.5S 0552450.2E ALT ON TOP 63FT TREE
-WI TRANSITIONNAL SURFACES:
PSN5:  211912.0S 0552549.7E ALT ON TOP  90FT LAND
PSN6:  211852.1S 0552511.4E ALT ON TOP 103FT TREE
PSN7:  211853.2S 0552510.9E ALT ON TOP 102FT POST
PSN8:  211854.7S 0552514.4E ALT ON TOP 123FT TREE
PSN9:  211900.1S 0552527.1E ALT ON TOP 130FT TREE
PSN10: 211908.9S 0552532.8E ALT ON TOP  98FT BUILDING
PSN11: 211913.4S 0552540.6E ALT ON TOP 103FT BUILDING
REF AIP RUN FMEP AD2.10",0.0
"PERM AERODROME OBSTACLE IN APPROACH AND TAKE-OFF AREAS:
KOSICE, USS 14 CHIMNEY, PSN: 483727,1N 0211157,6E,
ELEV: 1034FT/315M, HGT GND: 301FT/92M, MARKINGS: YES, LGT: YES.
RWY/AREA AFFECTED: 01/APCH 19/TKOF. REF LZKZ AD 2.10.1.",0.0
"ALL GEN AVIATION FLT ARR BTN 2200-0400 AND 1100-2159 DLY ARE ADZ
TO FILE FLT PLAN AND SECURE ARR SLOT FM MANILA FSS VIA TEL NO.
(02)879-9203(TELEFAX), (02)879-9195(TEL), (02)879-9196(TEL),
(02)944-2098(TEL), (02)944-2099(TEL), (02)944-2197(FAX).",0.0
PJE WILL TAKE PLACE AT DEVENTER PSN 521447N 0060922E.,0.0
"SECURITY LIBYA POTENTIALLY HAZARDOUS SITUATION FIR TRIPOLIS (HLLL):

FEDERAL REPUBLIC OF GERMANY ADVISES CIVIL GERMAN AIR OPERATORS NOT 
TO PLAN AND CONDUCT FLIGHTS WITHIN FIR TRIPOLIS (HLLL) BELOW FL260  
INCLUDING LANDING, TAXIING, PARKING AND TAKE OFF AT ALL AIRPORTS DUE 
TO POTENTIAL RISK TO AVIATION FROM DEDICATED ANTI-AVIATION WEAPONRY 
AND MILITARY OPERATIONS AND ARMED CONFLICTS AFFECTING THE SECURITY  
AND SAFETY OF THE AIRSPACE. 
EMERGENCY SITUATIONS: IN AN EMERGENCY THAT REQUIRES IMMEDIATE 
DECISION AND ACTION FOR THE SAFETY OF THE FLIGHT, THE PILOT IN 
COMMAND MAY DEVIATE FROM THIS NOTAM TO THE EXTENT REQUIRED BY THAT 
EMERGENCY.",4.0
DME TU 109.500MHZ U/S,1.0
OBST WIND TURBINE FARM WI AN AREA DEFINED AS 10NM RADIUS OF 322441N0994055W (10NM NE ABI) 1791FT (500FT AGL) NOT LGTD,0.0
"AIRSPACE CLSD AS FLW:
1. WI CIRCLE RADIUS 0.5KM CENTRE 555600N0392600E
   GND-650M AGL.
2. WI 2KM EITHER SIDE OF LINE JOINING POINTS:
   555600N0392600E-555800N0392800E-555800N0393500E-555800N0392800E-
   560500N0393000E-560700N0393500E-561200N0393500E-561200N0393100E-
   561400N0392900E-561600N0392600E-561900N0392600E-562200N0393100E-
   562800N0393700E-562200N0393100E-561900N0392600E-561600N0392600E-
   561700N0392000E-561700N0391800E-561700N0391200E-561500N0391100E-
   561400N0390400E.
   300M AGL-650M AGL.",0.0
"AERIAL PHOTOGRAPHY BY REMOTE CONTROL ACFT WILL TAKE PLACE AT
011636N1035045E (WI WSAP CTR)",0.0
"CHANGE VDF RESTRICTION TO READ 'NOT TO BE USED WITHIN
SECTOR 140 DEG - 170 DEG'
REF AIP NORWAY AD 2 ENNM AD 2.18, EFF 09 NOV 2017",0.0
"TWY G, H, J ARE RESTRICTED TO BASE ASSIGN ACFT ONLY FOR PARKING
 AND OPERATIONS",0.0
TWY A2 CLSD EXC ACFT WINGSPAN LESS THAN 118FT,0.0
TWY KILO CLEAR WATER RINSE (BIRD BAT,0.0
DME 'BUK' 94X U/S. PILOT REP.,0.0
"AEROBATICS OVER GOUZON RDL 270/5NM FROM LFBK:
AXIS ORIENTED 180/360 CENTRED ON 461343N 0021418E
LENGTH 4000M WIDTH 1000M
INFO: MONTLUCON INFO 118.400MHZ
      LIMOGES INFO   124.050MHZ",0.0
ZURICH EAST DVOR/DME ZUE 110.050 U/S DUE TO MAINT.,0.0
NDB 'BN' 265.5 KHZ SUBJECT TO INTERRUPTION.,0.0
"MEASURING MAST AT SALEIGNES
RDL 155/20 NM FROM LFBN AD
PSN : 460014N 0001043W
HEIGHT : 325FT
ELEVATION : 745FT
LIGHTING : NIGHT AND DAY.",0.0
"DAY MARKING OF OBSTACLE 'CABLEWAY STUTTGARTERHUETTE' OUT OF SERVICE 
- AREA ZUERS AM ARLBERG.
BOTTOM STATION            SUMMIT STATION 
471031N 0101025E          471048N 0101217E 
1943M/6375FT AMSL         2307M/7569FT AMSL  
MAX HEIGHT ABOVE GND: 155M/509FT AGL
DAY MARKING         : NO
NIGHT MARKING       : NO
REF AIP AUSTRIA ENR 5.4-VORARLBERG-3",0.0
AERODROME BASH PHASE II IN EFFECT,2.0
"IAP DUBUQUE RGNL, Dubuque, IA.
VOR RWY 31, AMDT 12...
CIRCLING CAT D MDA 1660/HAA 583.
SIDE MOUNT ANTENNA, 1292 MSL, 2.35 NM WEST OF KDBQ
(2016-ACE-4023-OE).",2.0
"EXER EXTREME CTN DRG LDG/TKOF DUE WIP
(CONST OF ACCESS ROAD, STEEL GATE AND TURN-AROUND PAD/RWY 
WIDENIN",0.0
"BIRD CONCENTRATION AROUND RWY 03/21.CAUTION ADVISED
 WHEN LDG AND TKOF",1.0
"TOURS VAL DE LOIRE CTR TMA HOURS OF ACTIVITY  : 
MAY 26      0700-1230 
JUN 09 16   0700-1230 
INFO : TOURS APP 121.000MHZ 
OUTSIDE THESE HOURS CTR AND TMA RECLASSIFIED TO G",0.0
ILS RWY22 U/S.,2.0
"AMEND PUB: MOBILE CRANE RADIUS 470 FT CENTRE 510802N 1140203W 
(APRX 1005 FT BFR THR 11 AND 2550 FT LEFT EXTENDED RCL)
100 FT AGL 3653 MSL LGTD NOT PAINTED",0.0
"FLYPAST BY MIL ACFT WI 3NM RADIUS 512553N 0024254W (WRAXALL, NORTH
SOMERSET). FLYPAST PLANNED 1223-1253 BUT MAY OCCUR ANYTIME BTN
1138-1338. FOR INFO 01526 347959. 2018-06-0142/AS1",0.0
"WIND POWER PLANT ERECTED 2.7NM S OF LEMWERDER, 530648N 0083747E.
ELEV 655FT/655FT AGL. DAY AND NIGHT MARKED.",0.0
"ATS RTE UA305 STAGE:
UGELO REP/PTS VOR HDG 050 DIST 71 NM MNM FL250
PTS VOR/GENUS REP HDG 045 DIST 79 NM MNM FL250
GENUS REP/OAS NDB HDG 045 DIST 43 NM MNM FL250
OAS NDB/GENUS REP HDG 226 DIST 43 NM MNM FL260
GENUS REP/PTS VOR HDG 226 DIST 79 NM MNM FL260
PTS VOR/UGELO REP HDG 230 DIST 71 NM MNM FL260 INSTL
REF: AIP ENR 6 ENRC H1
     AD 2.24 (ARC PORTO ALEGRE)
FROM FL250 UP TO UNL",0.0
NAV ILS RWY 21 OUT OF SERVICE,2.0
"IAP GARDEN CITY RGNL, Garden City, KS.
VOR/DME RWY 35, AMDT 2...
S-35 MDA 3200/HAT 315 ALL CATS. CIRCLING CAT A MDA 3320/HAA 429.
TERMINAL ROUTE LACKA VIA GCK 11 DME CCW ARC TO VODCU (NOPT) 5000.
TERMINAL ROUTE GCK VORTAC TO IMGIZ 4800. PROCEDURE TURN COMPLETION
ALTITUDE 5000. MSA GCK VORTAC 25 NM 045-315 5000.
CHANGE ALTIMETER NOTE TO READ: WHEN LOCAL ALTIMETER SETTING NOT
RECEIVED, USE DODGE CITY RGNL ALTIMETER SETTING AND INCREASE ALL
MDA 140 FEET, INCREASE S-35 CAT C VISIBILITY 1/4 MILE.",0.0
"TWY EDGE LIGHTS PARTIALLY UNSERVICEABLE AS FOLLOW: FROM APRON
'CHARLIE' TO TWY 'ECHO' UNTIL TWY 'INDIA' INT
RMK: USE OF FOLLOW-ME CAR IS MANDATORY DURING TAX OPS",0.0
"NEW 8.33 KHZ FREQUENCIES IN USE AT STANSTED AIRPORT.
STANSTED TOWER (AIR)  123.805 MHZ
STANSTED GROUND (GMC) 121.730 MHZ
STANSTED DELIVERY (GMP) 121.955 MHZ
AUTOMATIC TERMINAL INFORMATION SERVICE (ATIS) 127.180 MHZ
AIP AD 2-EGSS-2.18 AND ALL CHARTS REFER",0.0
"AIRSPACE SEE FDC 8/2423 ZUA 99.7 SPECIAL SECURITY
 INSTRUCTIONS",1.0
ATS RTE A847 SEGMENT UTAM ARP MARY-ALTIM CLSD.,0.0
"TWY L CLSD.

   MARKER BOARDS WITH FLAGS AND UNSERVICEABILITY LGTS
   PLACED TO DENOTE CLOSURE.",0.0
"TRIGGER NOTAM - AIC H39/17 
SYDNEY (KINGSFORD SMIT",0.0
"SECURITY MALI POTENTIALLY HAZARDOUS SITUATION - FIR NIAMEY (DRRR)
CONTENT:
FEDERAL REPUBLIC OF GERMANY ADVISES CIVIL GERMAN AIR OPERATORS
NOT TO PLAN AND CONDUCT FLIGHTS TO THE AIRPORTS TOMBOUCTOU (GATB),
GAO (GAGO) AND KIDAL (GAKL) WITHIN FIR NIAMEY (DRRR).
POTENTIAL RISK TO AVIATION DURING TAKE OFF, LANDING, TAXIING AND
PARKING AT THE AIRPORTS DUE TO POSSIBLE TERRORIST ATTACKS.
EMERGENCY SITUATION: IN AN EMERGENCY THAT REQUIRES IMMEDIATE
DECISION AND ACTION FOR THE SAFETY OF THE FLIGHT, THE
PILOT IN COMMAND MAY DEVIATE FROM THIS NOTAM TO THE EXTENT REQUIRED 
BY THAT EMERGENCY.",3.0
TEMPORARY RESERVED AREA LDTR8 ACTIVATED.,0.0
"CYTL MEN AND EQPT RWY 14/32. MAINT CREW WILL VACATE WITH 10 MIN PN
123.2",0.0
ATC TRG TAKING PLACE ON APP 128.2 MHZ.,0.0
"CKY2 OBST LGT U/S TOWER 501908N 1021241W (APRX 2 NM ESE AD)
365 FT AGL 2333 MSL",0.0
"NEW TAXIWAYS IN USE AT BIA, NAME AND DISTANCES ARE AS
FOLLOWS: 
-EXIT TAXIWAY BRAVO 1,270M FROM THR 14 AND 2,330M FROM THR 32.
-EXIT TAXIWAY CHARLIE 1,715M FROM THR 14 AND 1,885M FROM THR 32.
PILOTS ARE ADVISED TO TAKE NOTE AND FOLLOW TOWER INSTRUCTIONS.",0.0
TRASADINGEN DVOR/DME TRA 114.300 U/S DUE TO MAINT.,0.0
"STRIP TWY F BTN TWY D AND APN WIP, EXER CTN",0.0
"AIRSPACE CLSD WI AREA:
524954N1375600E-525018N1375554E-525030N1375536E-525054N1375530E-
525100N1375554E-525100N1375624E-525042N1375642E-525042N1375700E-
525006N1375718E-524948N1375700E-524954N1375600E",0.0
"REP CHIRE COORD 223529.72S/0473932.90W INSTL
REF: AIP BRASIL: ENR 4.4, ENR 6 ENRC H2,H5",0.0
"SE PUBLICA AIC 5/2013: DIFUNDE PROCEDIMIENTOS ATS PARA VUELOS EN 
RUTAS OCEANICAS ENTRE SANTIAGO Y LIMA.
INFO AVBL SOLO EN: HTTP://WWW.AIPCHILE.DGAC.GOB.CL/AIP/VOLI/SECCION/
AIC. 
ENGLISH VERSION
AIC 5/2013 IS PUBLISHED: DISSEMINATES ATS PROCEDURES FOR FLIGHTS ON 
OCEANIC ROUTES BETWEEN SANTIAGO AND LIMA.
INFO AVBL ONLY AT: HTTP://WWW.AIPCHILE.DGAC.GOB.CL/AIP/VOLI/SECCION/
AIC.",0.0
"IN AIP VOL I ENR PART 3.3 LOWER AIR SPACE AREA NAVIGATION CHART 
(RNAV) I
PAG 5 AMDT AIRAC 2/2016  OCTOBER 13TH 2016 AWY T 108 BETWEEN
GUDUX AND DABLI COLUMN 6 REMARKS  FREQUENCY CONTROL UNIT I ADD
COMMUNICATION GRA TWR UNTIL FL 130 AFTER COMMUNICATION
SOUTH CRV ACC",0.0
OBST TOWER LGT (ASR 1029841) 385547.00N0843325.00W (8.8NM SE CVG) 1186.7FT (295.3FT AGL) OUT OF SERVICE,0.0
OBST TOWER LGT (ASR 1224205) 303623.70N0881554.30W (5.2NM SSW MOB) 485.9FT (339.9FT AGL) OUT OF SERVICE,0.0
OBST TOWER LGT (ASR 1012904) 352403.30N0895322.30W (2.8NM NNW NQA) 607.9FT (297.9FT AGL) OUT OF SERVICE,0.0
RWY 18 6000FT DIST REMAINING SIGN NOT LGTD,0.0
"OBST ERECTED 2 FIXED SILOS PSN (WGS-84) 460055.5N0110725.3E
213M SOUTH-WEST THR36 ELEV AMSL 192.0M/629.9FT AGL 6.0M/19.7FT
DAY/NGT ICAO SGL PROVIDED
REF AIP AD LIDT 3-1",0.0
"FREQ VINA DEL MAR TWR 118.4 MHZ CHG TO 118.9 MHZ

CNQ037E INVALID QCODE QCACH",1.0
"REF AOC TYPE B NR PR 4/0
OBSTACLE POLE PENETRATING CONICAL SURFACE
PSN COORD (WGS-84): 435834.8N 0123451.6E
MAX ELEV AGL 15.5M/50.8FT MAX ELEV AMSL 126.5M/415.0FT
ICAO SIGNAL UNPROVIDED",0.0
"UNMANNED ACFT WILL BE RELEASED:
1.LCA: FENGSHAN DISTRICT AND XIAOGANG DISTRICT, KAOHSIUNG CITY 
2.COOR TEL: 0958-181166
3.AREA AS FLW:
GEO:
223526N 1202108E
223523N 1202116E
223500N 1202051E
223505N 1202043E
223526N 1202108E",0.0
"EXER EXTREME CTN DRG LDG/TKOF RWY01/19 DUE WIP
(INSTALLATION OF AWOS EQPT NEAR THE RWY).",0.0
MOBILE RIG PROSPECTOR-1 PSN 5339.9N 00617.7E (N07-04).,0.0
"IAP HICKORY RGNL, Hickory, NC.
VOR/DME RWY 24, ORIG-E...
PROCEDURE NA.  FLIGHT CHECK REPORTED BZM R-229 UNUSABLE FOR
PROCEDURE..",2.0
"DURING THE WHOLE PERIOD OF TAXIING GUIDANCE ACFT HAVE TO FOLLOW THE 
FOLLOW-ME CAR TRACK AND DURING THE PARKING FOLLOW THE MARSHALLER 
SIGNS.",0.0
"REF AIP NCAI AD 2-1 
NCAI AD 2.2 AERODROME GEOGRAPHICAL AND ADMINISTRATIVE DATA 
1 ARP COORDINATES AND SITE AT AD AMEND TO READ 
S 18 49 51.97 W 159 45 50.49
3 ELEVATION/REFERENCE TEMPERATURE AMEND TO READ 19FT. 
4 MAG VAR/ANNUAL CHANGE ADD (2016) AFTER 13 DEG E.
AIP WILL BE AMENDED",0.0
"2 CRANES ERECTED AT PSN 522337.97N 0045310.82E 410FT AMSL TRUE 
BEARING FROM ARP 049DEG AND DISTANCE 12.668M. 410FT AMSL. 
NOT LIGHTED.",0.0
SLIGHT PAR U/S,0.0
"INS CHECK POINTS ACFT STAND D04 : INS COORDINATES NOT AVBL 
REF AD2 LFPO.8",0.0
EFR78 AND EFR79 HASTO BUSO ACT,0.0
"BURSA CENTRAL CENNETKAYA TV TRANSMITTER  ANTENNA (LT-ENR5399) 
OBSTACLE LIGHT U/S.
COORDINATE : 400609N0290720E
ELEVATION  : 1986.6M 
GND        :103M.
REF        :ENR5.4 LT- ENR-OBSTACLES",0.0
"MEASUREMENT MAST OPR AT 'COL DU PROREL'RDL350/12NM LFNC AD : 
PSN : 445413N 0063423E 
HEIGHT : 145FT 
ELEV : 8020FT 
DAY LIGHTED",0.0
RWY 05R WAVE-OFF LIGHTS UNSERVICEABLE,0.0
TWY F1 BTN RWY 16L/34R AND TWY F CLSD TO ACFT WINGSPAN MORE THAN 118FT,3.0
TWY L HLDG PSN MARKINGS FOR ILS AT RWY 34 NOT STD,1.0
SE STP THR 35 CTN DEBIDO A DESNIVEL DE 50 CM,2.0
TWY C BTN EAST OF SKY WEST MAINT RAMP WEST ACCESS AND APCH END RWY 29R CLSD,2.0
NEW ALTN FREQ 118.2MHZ TO TWR/SMC AVBL,1.0
STOPWAY LIGHTS RWY 16 U/S,2.0
"AIRSPACE CLSD WI AREA:
564700N0524700E-563900N0524600E-563900N0522000E-
564700N0522200E-564700N0524700E",3.0
"AIRSPACE CLSD WI 0.25KM EITHER SIDE OF LINE JOINING POINTS:
522100N0401000E-521500N0402000E-521200N0402200E-520600N0403500E-
520600N0404300E-520500N0404800E-520100N0404800E-515800N0404900E-
520100N0404800E-520500N0404800E-520300N0410200E-514900N0413000E.",3.0
AIRSPACE R6602B ACT 4000FT-10999FT,3.0
"NC..ROUTE ZDC.
V1 WALLO, NC TO ZAGGY, NC NA.",2.0
CTU5 PAPI 23 U/S,2.0
"AD HR OF SER: MON-FRI 0630-2000, SAT CLSD, SUN 1500-2000",3.0
APAPI RWY 17 NOT OPERATIONAL AWAITING FLIGHT CHECK.,2.0
ARO HR ATTN,0.0
"CYVR TORA FOR INT DEP RWY 26L
TWY D7   11500 FT
TWY D5/C 10740 FT
TWY B    9550 FT
TWY D3   7400 FT
TWY E/H  6270 FT
DUE RWY END SAFETY AREA 26L CLSD",3.0
RWY 05/23 CLOSED FOR ARRIVALS AND DEPARTURES.,3.0
"DVOR/DME PDT FREQ 116.950MHZ/CH116Y ON TEST. 
NOT USABLE DUE TO POSSIBLE FALSE SIGNAL INDICATIONS",1.0
"1 TOWER CRANE OPR
BOOM : 40M
PSN : 480556N 0014153W RDL038/2.17NM LFRN
HEIGHT : 196FT
ELEV : 292FT
LIGHTING : DAY/NIGHT",0.0
TWY M8 N8 CLSD,0.0
"TRIGGER NOTAM - PERM AIRAC AIP AMDT 3/18 WEF 24 MAY 2018. AFIS 
FREQUENCY AND PCL FREQUENCY CHANGED, RMZ",3.0
"TESTO ITALIANO:PIAZZOLA ELICOTTERI CHIUSA. PRESENZA UOMINI E MEZZI.
ENGLISH TEXT: HELICOPTER LANDING AREA CLSD. PRESENCE MEN AND EQPT
REF AIP AD 2 LIRL 1-5",0.0
RWY 07/25 NOW 6000FT X 75FT S OF CL,3.0
"DUE TO ERECTION OF CRANE (SEE NOTAM A2981/18)CHANGE OF OCA/OCH 
VALUES FOR CIRCLING CAT A IN FLW PROCEDURES: 
RNAV (GNSS) RWY 33 FM 820(458) TO 840 (478).",0.0
"TWY B,C J CLOSED DUE WORK IN PROGRESS",0.0
OBST CRANE LGT (ASN 2017-AWP-6666-OE) 373903N1222258W (2.0NM N SFO) 374FT (356FT AGL) OUT OF SERVICE,0.0
"TEMPORARY CHANGE OF TURNING BAY THR 18 CHARACTERISTICS AS FLW:
   - CENTRAL AREA 100M LENGTH X 45M WIDTH PCN 62/R/A/W/T
   - LEFT/RIGHT ADJACENT TO RWY 
     100M LENGTH X 17.5M WIDTH PCN 36/R/D/W/T.",1.0
"REF AIP SUP 054/18 ITEM 2  (CHANGE TO READ)
PERIOD

 CHANGE TO READ
   UNTIL 0800UTC 20 JUN 2018

 INSTEAD OF
   UNTIL 0800UTC 25 APR 2018",0.0
"CRANE EXIST ABV CONICAL SFC
1.PSN     : 344915.66N1352537.9E
            (APRX QTE/345DEG 4203M FM RJOO ARP)
2.NUMBER  : 1
3.RMK     : WX MNM,INSTRUMENT APCH PROC,DEP PROC NO CHANGE",0.0
"REFER EAIP INDIA SECTION ENR 4.3, REGARDING GLOBAL NAVIGATION
SATELLITE SYSTEM (GNSS):
1. IN COLUMN 3 ATS ROUTES OF WAYPOINT GOSBI INSERT B209.
2. IN COLUMN 3 ATS ROUTES OF WAYPOINT OPESU INSERT B209.
AMEND SECTION ENR 4.3 ACCORDINGLY.",0.0
FUEL AVBL AFTER PRIOR ARRANGEMENT FOR ACFT NOT BASED ON AD.,3.0
"OBST RIG (ASN UNKNOWN) 425237N1062721W (1.3NM SE APCH END RWY 03) 
UNKNOWN (180FT AGL) LGTD",1.0
NAV VORTAC NOT MNT,0.0
ADC NOT AVBL (AMDT 22/16 08 DEC 16,1.0
COM REMOTE COM OUTLET 122.5 COMMISSIONED,1.0
SLIGHT PAR U/S,0.0
"CRANE OPR RDL235DEG/0.91NM ARP
PSN : 433927N 0071152E
HEIGHT : 120FT AGL
ELEV : 125FT AMSL
LIGHTING NIGHT AND DAY",0.0
"4 WIND POWER STATIONS ERECTED POSITION NW OF CITY OF LEER. 
531511N 0072536E. ELEV 492 FT / 491 FT AGL. DAY AND NIGHT MARKED.",2.0
"MIL TRAINING FLIGHTS 4TH AIR DEFENCE REGIMENT WITHIN EA 80:
1. 525344N 0152915E
2. 530453N 0155659E
3. 531952N 0154531E
4. 530933N 0151702E
1. 525344N 0152915E
VERTICAL LIMITS:
UPPER: FL105
LOWER: 3500FT AMSL
EPR25 AND MATZ EPMI EXCLUDED.",2.0
TEMPORARY SEGREGATED AREA LDTS12 ACTIVATED.,0.0
"CST3 OBST LGT U/S TOWER 452704N 741736W (APRX 8 NM NW AD)
180 FT AGL 905 MSL",0.0
LOCATOR'SKG'320KHZ U/S,1.0
OBST TOWER LGT (ASR 1047962) 334001.00N0940733.00W (14.4NM NNW TXK) 699.8FT (369.1FT AGL) OUT OF SERVICE,1.0
"SID METROPOLITAN OAKLAND INTL,
Oakland, CA.
SKYLINE NINE DEPARTURE...
AVENAL TRANSITION NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE
RNAV SYSTEM WITH GPS,
AVE VOR/DME OUT OF SERVICE.",1.0
RESTRICTED AREA ACT: UHR1457.,1.0
"OBST ERECTED CRANE.
DISPOSITION FROM ARP:
DISTANCE 2195M
AZM 124 DEG
ALT 273M AMSL.
NIGHT MARKED.
REF AIP UKKK AD 2.",2.0
CYEV EDMONTON RDO RCO 123.375 AND 126.7 U/S,2.0
RWY 32R FICON 5/5/5 100 PRCT WET OBSERVED AT,4.0
"SID DALLAS-FORT WORTH INTL,
Dallas-Fort Worth, TX.
NELYN FIVE DEPARTURE (RNAV) ...
DEPARTURE ROUTE DESCRIPTION TAKEOFF RWYS 31L/R: CLIMB HEADING
ASSIGNED BY ATC, EXPECT RADAR VECTORS TO NELYN, MAINTAIN 5000,
EXPECT FILED ALTITUDE TEN MINUTES AFTER DEPARTURE.
TAKEOFF RWYS 31L/R: TOP ALTITUDE 5000.
ALL OTHER DATA REMAINS AS PUBLISHED",3.0
TWY A EDGE LGT OUT OF SERVICE EXC MEDIUM INTST,3.0
AD CLSD DEBIDO A WIP,4.0
"WITH TEMPERATURE ABOVE 20 DEGREES, ACFT ABOVE 50T MAXIMUM LANDING
WEIGHT SHALL NOT PERFORM 180 DEG TURN ON RUNWAYS",3.0
FUEL AVGAS 100 LL NOT AVAILABLE.,3.0
